,rmindfs,rmaxdfs,rmaxfts,smindfs,smaxdfs,smaxfts,accuracy
51,0.005,0.2,500.0,0.0,0.2,1000.0,0.8233984241178486
52,0.005,0.2,500.0,0.005,0.1,500.0,0.8064405618362452
53,0.005,0.2,500.0,0.005,0.1,1000.0,0.8064405618362452
54,0.005,0.2,500.0,0.005,0.2,500.0,0.8134635149023638
55,0.005,0.2,500.0,0.005,0.2,1000.0,0.8134635149023638
56,0.005,0.2,1000.0,0.0,0.1,500.0,0.8259677971908188
57,0.005,0.2,1000.0,0.0,0.1,1000.0,0.8295649194929771
58,0.005,0.2,1000.0,0.0,0.2,500.0,0.8302500856457691
59,0.005,0.2,1000.0,0.0,0.2,1000.0,0.8316204179513532
60,0.005,0.2,1000.0,0.005,0.1,500.0,0.8232271325796505
61,0.005,0.2,1000.0,0.005,0.1,1000.0,0.8232271325796505
62,0.005,0.2,1000.0,0.005,0.2,500.0,0.829393627954779
63,0.005,0.2,1000.0,0.005,0.2,1000.0,0.829393627954779
64,0.0,0.1,750.0,0.0,0.1,750.0,0.8192874272010963
65,0.0,0.1,750.0,0.0,0.1,1250.0,0.8218568002740665
66,0.0,0.1,750.0,0.0,0.3,750.0,0.8271668379582049
67,0.0,0.1,750.0,0.0,0.3,1250.0,0.8304213771839671
68,0.0,0.1,750.0,0.005,0.1,750.0,0.8143199725933539
69,0.0,0.1,750.0,0.005,0.1,1250.0,0.8143199725933539
70,0.0,0.1,750.0,0.005,0.3,750.0,0.8221993833504625
71,0.0,0.1,750.0,0.005,0.3,1250.0,0.8221993833504625
72,0.0,0.1,1250.0,0.0,0.1,750.0,0.829736211031175
73,0.0,0.1,1250.0,0.0,0.1,1250.0,0.8319630010277492
74,0.0,0.1,1250.0,0.0,0.3,750.0,0.8319630010277492
75,0.0,0.1,1250.0,0.0,0.3,1250.0,0.8357314148681055
76,0.0,0.1,1250.0,0.005,0.1,750.0,0.8232271325796505
77,0.0,0.1,1250.0,0.005,0.1,1250.0,0.8232271325796505
78,0.0,0.1,1250.0,0.005,0.3,750.0,0.8269955464200068
79,0.0,0.1,1250.0,0.005,0.3,1250.0,0.8269955464200068
80,0.0,0.3,750.0,0.0,0.1,750.0,0.8266529633436108
81,0.0,0.3,750.0,0.0,0.1,1250.0,0.829222336416581
82,0.0,0.3,750.0,0.0,0.3,750.0,0.8309352517985612
83,0.0,0.3,750.0,0.0,0.3,1250.0,0.8316204179513532
84,0.0,0.3,750.0,0.005,0.1,750.0,0.8198013018156903
85,0.0,0.3,750.0,0.005,0.1,1250.0,0.8198013018156903
86,0.0,0.3,750.0,0.005,0.3,750.0,0.8259677971908188
87,0.0,0.3,750.0,0.005,0.3,1250.0,0.8259677971908188
88,0.0,0.3,1250.0,0.0,0.1,750.0,0.8314491264131552
89,0.0,0.3,1250.0,0.0,0.1,1250.0,0.8343610825625214
90,0.0,0.3,1250.0,0.0,0.3,750.0,0.8383007879410758
91,0.0,0.3,1250.0,0.0,0.3,1250.0,0.8396711202466598
92,0.0,0.3,1250.0,0.005,0.1,750.0,0.8285371702637889
93,0.0,0.3,1250.0,0.005,0.1,1250.0,0.8285371702637889
94,0.0,0.3,1250.0,0.005,0.3,750.0,0.8336759164097294
95,0.0,0.3,1250.0,0.005,0.3,1250.0,0.8336759164097294
96,0.005,0.1,750.0,0.0,0.1,750.0,0.8194587187392943
97,0.005,0.1,750.0,0.0,0.1,1250.0,0.8228845495032545
98,0.005,0.1,750.0,0.0,0.3,750.0,0.829222336416581
99,0.005,0.1,750.0,0.0,0.3,1250.0,0.8321342925659473
100,0.005,0.1,750.0,0.005,0.1,750.0,0.81637547105173
101,0.005,0.1,750.0,0.005,0.1,1250.0,0.81637547105173
102,0.005,0.1,750.0,0.005,0.3,750.0,0.8228845495032545
103,0.005,0.1,750.0,0.005,0.3,1250.0,0.8228845495032545
104,0.005,0.1,1250.0,0.0,0.1,750.0,0.8300787941075711
105,0.005,0.1,1250.0,0.0,0.1,1250.0,0.8317917094895512
106,0.005,0.1,1250.0,0.0,0.3,750.0,0.8316204179513532
107,0.005,0.1,1250.0,0.0,0.3,1250.0,0.8335046248715313
108,0.005,0.1,1250.0,0.005,0.1,750.0,0.8232271325796505
109,0.005,0.1,1250.0,0.005,0.1,1250.0,0.8232271325796505
110,0.005,0.1,1250.0,0.005,0.3,750.0,0.8251113394998287
111,0.005,0.1,1250.0,0.005,0.3,1250.0,0.8251113394998287
112,0.005,0.3,750.0,0.0,0.1,750.0,0.8254539225762247
113,0.005,0.3,750.0,0.0,0.1,1250.0,0.829051044878383
114,0.005,0.3,750.0,0.0,0.3,750.0,0.8307639602603631
115,0.005,0.3,750.0,0.0,0.3,1250.0,0.8319630010277492
116,0.005,0.3,750.0,0.005,0.1,750.0,0.8201438848920863
117,0.005,0.3,750.0,0.005,0.1,1250.0,0.8201438848920863
118,0.005,0.3,750.0,0.005,0.3,750.0,0.8252826310380267
119,0.005,0.3,750.0,0.005,0.3,1250.0,0.8252826310380267
120,0.005,0.3,1250.0,0.0,0.1,750.0,0.8333333333333334
121,0.005,0.3,1250.0,0.0,0.1,1250.0,0.8336759164097294
122,0.005,0.3,1250.0,0.0,0.3,750.0,0.8391572456320657
123,0.005,0.3,1250.0,0.0,0.3,1250.0,0.8383007879410758
124,0.005,0.3,1250.0,0.005,0.1,750.0,0.829051044878383
125,0.005,0.3,1250.0,0.005,0.1,1250.0,0.829051044878383
126,0.005,0.3,1250.0,0.005,0.3,750.0,0.8343610825625214
127,0.005,0.3,1250.0,0.005,0.3,1250.0,0.8343610825625214
128,0.0025,0.15,900.0,0.0025,0.15,900.0,0.8237410071942446
129,0.0025,0.15,900.0,0.0025,0.15,1100.0,0.8237410071942446
130,0.0025,0.15,900.0,0.0025,0.25,900.0,0.8235697156560466
131,0.0025,0.15,900.0,0.0025,0.25,1100.0,0.8235697156560466
132,0.0025,0.15,900.0,0.0075,0.15,900.0,0.8189448441247003
133,0.0025,0.15,900.0,0.0075,0.15,1100.0,0.8189448441247003
134,0.0025,0.15,900.0,0.0075,0.25,900.0,0.8187735525865022
135,0.0025,0.15,900.0,0.0075,0.25,1100.0,0.8187735525865022
136,0.0025,0.15,1100.0,0.0025,0.15,900.0,0.828879753340185
137,0.0025,0.15,1100.0,0.0025,0.15,1100.0,0.828879753340185
138,0.0025,0.15,1100.0,0.0025,0.25,900.0,0.8285371702637889
139,0.0025,0.15,1100.0,0.0025,0.25,1100.0,0.8285371702637889
140,0.0025,0.15,1100.0,0.0075,0.15,900.0,0.8221993833504625
141,0.0025,0.15,1100.0,0.0075,0.15,1100.0,0.8221993833504625
142,0.0025,0.15,1100.0,0.0075,0.25,900.0,0.8223706748886604
143,0.0025,0.15,1100.0,0.0075,0.25,1100.0,0.8223706748886604
144,0.0025,0.25,900.0,0.0025,0.15,900.0,0.829393627954779
145,0.0025,0.25,900.0,0.0025,0.15,1100.0,0.829393627954779
146,0.0025,0.25,900.0,0.0025,0.25,900.0,0.828708461801987
147,0.0025,0.25,900.0,0.0025,0.25,1100.0,0.828708461801987
148,0.0025,0.25,900.0,0.0075,0.15,900.0,0.8256252141144228
149,0.0025,0.25,900.0,0.0075,0.15,1100.0,0.8256252141144228
150,0.0025,0.25,900.0,0.0075,0.25,900.0,0.8256252141144228
151,0.0025,0.25,900.0,0.0075,0.25,1100.0,0.8256252141144228
152,0.0025,0.25,1100.0,0.0025,0.15,900.0,0.8350462487153134
153,0.0025,0.25,1100.0,0.0025,0.15,1100.0,0.8350462487153134
154,0.0025,0.25,1100.0,0.0025,0.25,900.0,0.8352175402535115
155,0.0025,0.25,1100.0,0.0025,0.25,1100.0,0.8352175402535115
156,0.0025,0.25,1100.0,0.0075,0.15,900.0,0.8300787941075711
157,0.0025,0.25,1100.0,0.0075,0.15,1100.0,0.8300787941075711
158,0.0025,0.25,1100.0,0.0075,0.25,900.0,0.8304213771839671
159,0.0025,0.25,1100.0,0.0075,0.25,1100.0,0.8304213771839671
160,0.0075,0.15,900.0,0.0025,0.15,900.0,0.8228845495032545
161,0.0075,0.15,900.0,0.0025,0.15,1100.0,0.8228845495032545
162,0.0075,0.15,900.0,0.0025,0.25,900.0,0.8227132579650566
163,0.0075,0.15,900.0,0.0025,0.25,1100.0,0.8227132579650566
164,0.0075,0.15,900.0,0.0075,0.15,900.0,0.8196300102774923
165,0.0075,0.15,900.0,0.0075,0.15,1100.0,0.8196300102774923
166,0.0075,0.15,900.0,0.0075,0.25,900.0,0.8194587187392943
167,0.0075,0.15,900.0,0.0075,0.25,1100.0,0.8194587187392943
168,0.0075,0.15,1100.0,0.0025,0.15,900.0,0.8228845495032545
169,0.0075,0.15,1100.0,0.0025,0.15,1100.0,0.8228845495032545
170,0.0075,0.15,1100.0,0.0025,0.25,900.0,0.8227132579650566
171,0.0075,0.15,1100.0,0.0025,0.25,1100.0,0.8227132579650566
172,0.0075,0.15,1100.0,0.0075,0.15,900.0,0.8196300102774923
173,0.0075,0.15,1100.0,0.0075,0.15,1100.0,0.8196300102774923
174,0.0075,0.15,1100.0,0.0075,0.25,900.0,0.8194587187392943
175,0.0075,0.15,1100.0,0.0075,0.25,1100.0,0.8194587187392943
176,0.0075,0.25,900.0,0.0025,0.15,900.0,0.828365878725591
177,0.0075,0.25,900.0,0.0025,0.15,1100.0,0.828365878725591
178,0.0075,0.25,900.0,0.0025,0.25,900.0,0.8285371702637889
179,0.0075,0.25,900.0,0.0025,0.25,1100.0,0.8285371702637889
180,0.0075,0.25,900.0,0.0075,0.15,900.0,0.8237410071942446
181,0.0075,0.25,900.0,0.0075,0.15,1100.0,0.8237410071942446
182,0.0075,0.25,900.0,0.0075,0.25,900.0,0.8228845495032545
183,0.0075,0.25,900.0,0.0075,0.25,1100.0,0.8228845495032545
184,0.0075,0.25,1100.0,0.0025,0.15,900.0,0.828365878725591
185,0.0075,0.25,1100.0,0.0025,0.15,1100.0,0.828365878725591
186,0.0075,0.25,1100.0,0.0025,0.25,900.0,0.8285371702637889
187,0.0075,0.25,1100.0,0.0025,0.25,1100.0,0.8285371702637889
188,0.0075,0.25,1100.0,0.0075,0.15,900.0,0.8237410071942446
189,0.0075,0.25,1100.0,0.0075,0.15,1100.0,0.8237410071942446
190,0.0075,0.25,1100.0,0.0075,0.25,900.0,0.8228845495032545
191,0.0075,0.25,1100.0,0.0075,0.25,1100.0,0.8228845495032545
192,0.0045,0.175,950.0,0.0045,0.175,950.0,0.8275094210346009
193,0.0045,0.175,950.0,0.0045,0.175,1050.0,0.8275094210346009
194,0.0045,0.175,950.0,0.0045,0.225,950.0,0.8275094210346009
195,0.0045,0.175,950.0,0.0045,0.225,1050.0,0.8275094210346009
196,0.0045,0.175,950.0,0.0055,0.175,950.0,0.8251113394998287
197,0.0045,0.175,950.0,0.0055,0.175,1050.0,0.8251113394998287
198,0.0045,0.175,950.0,0.0055,0.225,950.0,0.8251113394998287
199,0.0045,0.175,950.0,0.0055,0.225,1050.0,0.8251113394998287
200,0.0045,0.175,1050.0,0.0045,0.175,950.0,0.829736211031175
201,0.0045,0.175,1050.0,0.0045,0.175,1050.0,0.829736211031175
202,0.0045,0.175,1050.0,0.0045,0.225,950.0,0.829736211031175
203,0.0045,0.175,1050.0,0.0045,0.225,1050.0,0.829736211031175
204,0.0045,0.175,1050.0,0.0055,0.175,950.0,0.8285371702637889
205,0.0045,0.175,1050.0,0.0055,0.175,1050.0,0.8285371702637889
206,0.0045,0.175,1050.0,0.0055,0.225,950.0,0.8285371702637889
207,0.0045,0.175,1050.0,0.0055,0.225,1050.0,0.8285371702637889
208,0.0045,0.225,950.0,0.0045,0.175,950.0,0.828708461801987
209,0.0045,0.225,950.0,0.0045,0.175,1050.0,0.828708461801987
210,0.0045,0.225,950.0,0.0045,0.225,950.0,0.828708461801987
211,0.0045,0.225,950.0,0.0045,0.225,1050.0,0.828708461801987
212,0.0045,0.225,950.0,0.0055,0.175,950.0,0.828365878725591
213,0.0045,0.225,950.0,0.0055,0.175,1050.0,0.828365878725591
214,0.0045,0.225,950.0,0.0055,0.225,950.0,0.828365878725591
215,0.0045,0.225,950.0,0.0055,0.225,1050.0,0.828365878725591
216,0.0045,0.225,1050.0,0.0045,0.175,950.0,0.8333333333333334
217,0.0045,0.225,1050.0,0.0045,0.175,1050.0,0.8333333333333334
218,0.0045,0.225,1050.0,0.0045,0.225,950.0,0.8333333333333334
219,0.0045,0.225,1050.0,0.0045,0.225,1050.0,0.8333333333333334
220,0.0045,0.225,1050.0,0.0055,0.175,950.0,0.8323055841041452
221,0.0045,0.225,1050.0,0.0055,0.175,1050.0,0.8323055841041452
222,0.0045,0.225,1050.0,0.0055,0.225,950.0,0.8323055841041452
223,0.0045,0.225,1050.0,0.0055,0.225,1050.0,0.8323055841041452
224,0.0055,0.175,950.0,0.0045,0.175,950.0,0.8273381294964028
225,0.0055,0.175,950.0,0.0045,0.175,1050.0,0.8273381294964028
226,0.0055,0.175,950.0,0.0045,0.225,950.0,0.8273381294964028
227,0.0055,0.175,950.0,0.0045,0.225,1050.0,0.8273381294964028
228,0.0055,0.175,950.0,0.0055,0.175,950.0,0.8261390887290168
229,0.0055,0.175,950.0,0.0055,0.175,1050.0,0.8261390887290168
230,0.0055,0.175,950.0,0.0055,0.225,950.0,0.8261390887290168
231,0.0055,0.175,950.0,0.0055,0.225,1050.0,0.8261390887290168
232,0.0055,0.175,1050.0,0.0045,0.175,950.0,0.829393627954779
233,0.0055,0.175,1050.0,0.0045,0.175,1050.0,0.829393627954779
234,0.0055,0.175,1050.0,0.0045,0.225,950.0,0.829393627954779
235,0.0055,0.175,1050.0,0.0045,0.225,1050.0,0.829393627954779
236,0.0055,0.175,1050.0,0.0055,0.175,950.0,0.8275094210346009
237,0.0055,0.175,1050.0,0.0055,0.175,1050.0,0.8275094210346009
238,0.0055,0.175,1050.0,0.0055,0.225,950.0,0.8275094210346009
239,0.0055,0.175,1050.0,0.0055,0.225,1050.0,0.8275094210346009
240,0.0055,0.225,950.0,0.0045,0.175,950.0,0.829222336416581
241,0.0055,0.225,950.0,0.0045,0.175,1050.0,0.829222336416581
242,0.0055,0.225,950.0,0.0045,0.225,950.0,0.829222336416581
243,0.0055,0.225,950.0,0.0045,0.225,1050.0,0.829222336416581
244,0.0055,0.225,950.0,0.0055,0.175,950.0,0.829051044878383
245,0.0055,0.225,950.0,0.0055,0.175,1050.0,0.829051044878383
246,0.0055,0.225,950.0,0.0055,0.225,950.0,0.829051044878383
247,0.0055,0.225,950.0,0.0055,0.225,1050.0,0.829051044878383
248,0.0055,0.225,1050.0,0.0045,0.175,950.0,0.8341897910243234
249,0.0055,0.225,1050.0,0.0045,0.175,1050.0,0.8341897910243234
250,0.0055,0.225,1050.0,0.0045,0.225,950.0,0.8341897910243234
251,0.0055,0.225,1050.0,0.0045,0.225,1050.0,0.8341897910243234
252,0.0055,0.225,1050.0,0.0055,0.175,950.0,0.8312778348749572
253,0.0055,0.225,1050.0,0.0055,0.175,1050.0,0.8312778348749572
254,0.0055,0.225,1050.0,0.0055,0.225,950.0,0.8312778348749572
