,rmindfs,rmaxdfs,rmaxfts,smindfs,smaxdfs,smaxfts,accuracy
44,0.005,0.1,1000.0,0.005,0.1,500.0,0.8891743747858856
45,0.005,0.1,1000.0,0.005,0.1,1000.0,0.8891743747858856
46,0.005,0.1,1000.0,0.005,0.2,500.0,0.8919150393970537
47,0.005,0.1,1000.0,0.005,0.2,1000.0,0.8919150393970537
48,0.005,0.2,500.0,0.0,0.1,500.0,0.8915724563206577
49,0.005,0.2,500.0,0.0,0.1,1000.0,0.8903734155532717
50,0.005,0.2,500.0,0.0,0.2,500.0,0.894655704008222
51,0.005,0.2,500.0,0.0,0.2,1000.0,0.894313120931826
52,0.005,0.2,500.0,0.005,0.1,500.0,0.8886605001712915
53,0.005,0.2,500.0,0.005,0.1,1000.0,0.8886605001712915
54,0.005,0.2,500.0,0.005,0.2,500.0,0.8902021240150737
55,0.005,0.2,500.0,0.005,0.2,1000.0,0.8902021240150737
56,0.005,0.2,1000.0,0.0,0.1,500.0,0.8932853717026379
57,0.005,0.2,1000.0,0.0,0.1,1000.0,0.8922576224734499
58,0.005,0.2,1000.0,0.0,0.2,500.0,0.8961973278520041
59,0.005,0.2,1000.0,0.0,0.2,1000.0,0.8955121616992121
60,0.005,0.2,1000.0,0.005,0.1,500.0,0.8914011647824598
61,0.005,0.2,1000.0,0.005,0.1,1000.0,0.8914011647824598
62,0.005,0.2,1000.0,0.005,0.2,500.0,0.894655704008222
63,0.005,0.2,1000.0,0.005,0.2,1000.0,0.894655704008222
64,0.0,0.1,750.0,0.0,0.1,750.0,0.8890030832476875
65,0.0,0.1,750.0,0.0,0.1,1250.0,0.8895169578622816
66,0.0,0.1,750.0,0.0,0.3,750.0,0.8927714970880438
67,0.0,0.1,750.0,0.0,0.3,1250.0,0.8926002055498459
68,0.0,0.1,750.0,0.005,0.1,750.0,0.8874614594039054
69,0.0,0.1,750.0,0.005,0.1,1250.0,0.8874614594039054
70,0.0,0.1,750.0,0.005,0.3,750.0,0.8908872901678657
71,0.0,0.1,750.0,0.005,0.3,1250.0,0.8908872901678657
72,0.0,0.1,1250.0,0.0,0.1,750.0,0.8884892086330936
73,0.0,0.1,1250.0,0.0,0.1,1250.0,0.8896882494004796
74,0.0,0.1,1250.0,0.0,0.3,750.0,0.8919150393970537
75,0.0,0.1,1250.0,0.0,0.3,1250.0,0.8917437478588558
76,0.0,0.1,1250.0,0.005,0.1,750.0,0.8878040424803014
77,0.0,0.1,1250.0,0.005,0.1,1250.0,0.8878040424803014
78,0.0,0.1,1250.0,0.005,0.3,750.0,0.8914011647824598
79,0.0,0.1,1250.0,0.005,0.3,1250.0,0.8914011647824598
80,0.0,0.3,750.0,0.0,0.1,750.0,0.8919150393970537
81,0.0,0.3,750.0,0.0,0.1,1250.0,0.8936279547790339
82,0.0,0.3,750.0,0.0,0.3,750.0,0.894998287084618
83,0.0,0.3,750.0,0.0,0.3,1250.0,0.895340870161014
84,0.0,0.3,750.0,0.005,0.1,750.0,0.8898595409386776
85,0.0,0.3,750.0,0.005,0.1,1250.0,0.8898595409386776
86,0.0,0.3,750.0,0.005,0.3,750.0,0.8927714970880438
87,0.0,0.3,750.0,0.005,0.3,1250.0,0.8927714970880438
88,0.0,0.3,1250.0,0.0,0.1,750.0,0.8922576224734499
89,0.0,0.3,1250.0,0.0,0.1,1250.0,0.8939705378554299
90,0.0,0.3,1250.0,0.0,0.3,750.0,0.8939705378554299
91,0.0,0.3,1250.0,0.0,0.3,1250.0,0.894484412470024
92,0.0,0.3,1250.0,0.005,0.1,750.0,0.8922576224734499
93,0.0,0.3,1250.0,0.005,0.1,1250.0,0.8922576224734499
94,0.0,0.3,1250.0,0.005,0.3,750.0,0.894141829393628
95,0.0,0.3,1250.0,0.005,0.3,1250.0,0.894141829393628
96,0.005,0.1,750.0,0.0,0.1,750.0,0.8893456663240836
97,0.005,0.1,750.0,0.0,0.1,1250.0,0.8898595409386776
98,0.005,0.1,750.0,0.0,0.3,750.0,0.8931140801644398
99,0.005,0.1,750.0,0.0,0.3,1250.0,0.8926002055498459
100,0.005,0.1,750.0,0.005,0.1,750.0,0.8874614594039054
101,0.005,0.1,750.0,0.005,0.1,1250.0,0.8874614594039054
102,0.005,0.1,750.0,0.005,0.3,750.0,0.8908872901678657
103,0.005,0.1,750.0,0.005,0.3,1250.0,0.8908872901678657
104,0.005,0.1,1250.0,0.0,0.1,750.0,0.8869475847893115
105,0.005,0.1,1250.0,0.0,0.1,1250.0,0.8881466255566975
106,0.005,0.1,1250.0,0.0,0.3,750.0,0.8914011647824598
107,0.005,0.1,1250.0,0.0,0.3,1250.0,0.8914011647824598
108,0.005,0.1,1250.0,0.005,0.1,750.0,0.8886605001712915
109,0.005,0.1,1250.0,0.005,0.1,1250.0,0.8886605001712915
110,0.005,0.1,1250.0,0.005,0.3,750.0,0.8919150393970537
111,0.005,0.1,1250.0,0.005,0.3,1250.0,0.8919150393970537
112,0.005,0.3,750.0,0.0,0.1,750.0,0.8922576224734499
113,0.005,0.3,750.0,0.0,0.1,1250.0,0.8939705378554299
114,0.005,0.3,750.0,0.0,0.3,750.0,0.89482699554642
115,0.005,0.3,750.0,0.0,0.3,1250.0,0.895340870161014
116,0.005,0.3,750.0,0.005,0.1,750.0,0.8903734155532717
117,0.005,0.3,750.0,0.005,0.1,1250.0,0.8903734155532717
118,0.005,0.3,750.0,0.005,0.3,750.0,0.8922576224734499
119,0.005,0.3,750.0,0.005,0.3,1250.0,0.8922576224734499
120,0.005,0.3,1250.0,0.0,0.1,750.0,0.8924289140116478
121,0.005,0.3,1250.0,0.0,0.1,1250.0,0.893799246317232
122,0.005,0.3,1250.0,0.0,0.3,750.0,0.893456663240836
123,0.005,0.3,1250.0,0.0,0.3,1250.0,0.8936279547790339
124,0.005,0.3,1250.0,0.005,0.1,750.0,0.8927714970880438
125,0.005,0.3,1250.0,0.005,0.1,1250.0,0.8927714970880438
126,0.005,0.3,1250.0,0.005,0.3,750.0,0.8939705378554299
127,0.005,0.3,1250.0,0.005,0.3,1250.0,0.8939705378554299
128,0.0025,0.15,900.0,0.0025,0.15,900.0,0.8922576224734499
129,0.0025,0.15,900.0,0.0025,0.15,1100.0,0.8922576224734499
130,0.0025,0.15,900.0,0.0025,0.25,900.0,0.8924289140116478
131,0.0025,0.15,900.0,0.0025,0.25,1100.0,0.8924289140116478
132,0.0025,0.15,900.0,0.0075,0.15,900.0,0.8920863309352518
133,0.0025,0.15,900.0,0.0075,0.15,1100.0,0.8920863309352518
134,0.0025,0.15,900.0,0.0075,0.25,900.0,0.8922576224734499
135,0.0025,0.15,900.0,0.0075,0.25,1100.0,0.8922576224734499
136,0.0025,0.15,1100.0,0.0025,0.15,900.0,0.8924289140116478
137,0.0025,0.15,1100.0,0.0025,0.15,1100.0,0.8924289140116478
138,0.0025,0.15,1100.0,0.0025,0.25,900.0,0.8927714970880438
139,0.0025,0.15,1100.0,0.0025,0.25,1100.0,0.8927714970880438
140,0.0025,0.15,1100.0,0.0075,0.15,900.0,0.8914011647824598
141,0.0025,0.15,1100.0,0.0075,0.15,1100.0,0.8914011647824598
142,0.0025,0.15,1100.0,0.0075,0.25,900.0,0.8920863309352518
143,0.0025,0.15,1100.0,0.0075,0.25,1100.0,0.8920863309352518
144,0.0025,0.25,900.0,0.0025,0.15,900.0,0.8936279547790339
145,0.0025,0.25,900.0,0.0025,0.15,1100.0,0.8936279547790339
146,0.0025,0.25,900.0,0.0025,0.25,900.0,0.8939705378554299
147,0.0025,0.25,900.0,0.0025,0.25,1100.0,0.8939705378554299
148,0.0025,0.25,900.0,0.0075,0.15,900.0,0.8927714970880438
149,0.0025,0.25,900.0,0.0075,0.15,1100.0,0.8927714970880438
150,0.0025,0.25,900.0,0.0075,0.25,900.0,0.8931140801644398
151,0.0025,0.25,900.0,0.0075,0.25,1100.0,0.8931140801644398
152,0.0025,0.25,1100.0,0.0025,0.15,900.0,0.8931140801644398
153,0.0025,0.25,1100.0,0.0025,0.15,1100.0,0.8931140801644398
154,0.0025,0.25,1100.0,0.0025,0.25,900.0,0.8927714970880438
155,0.0025,0.25,1100.0,0.0025,0.25,1100.0,0.8927714970880438
156,0.0025,0.25,1100.0,0.0075,0.15,900.0,0.8931140801644398
157,0.0025,0.25,1100.0,0.0075,0.15,1100.0,0.8931140801644398
158,0.0025,0.25,1100.0,0.0075,0.25,900.0,0.8931140801644398
159,0.0025,0.25,1100.0,0.0075,0.25,1100.0,0.8931140801644398
160,0.0075,0.15,900.0,0.0025,0.15,900.0,0.8932853717026379
161,0.0075,0.15,900.0,0.0025,0.15,1100.0,0.8932853717026379
162,0.0075,0.15,900.0,0.0025,0.25,900.0,0.8936279547790339
163,0.0075,0.15,900.0,0.0025,0.25,1100.0,0.8936279547790339
164,0.0075,0.15,900.0,0.0075,0.15,900.0,0.8929427886262419
165,0.0075,0.15,900.0,0.0075,0.15,1100.0,0.8929427886262419
166,0.0075,0.15,900.0,0.0075,0.25,900.0,0.8932853717026379
167,0.0075,0.15,900.0,0.0075,0.25,1100.0,0.8932853717026379
168,0.0075,0.15,1100.0,0.0025,0.15,900.0,0.8932853717026379
169,0.0075,0.15,1100.0,0.0025,0.15,1100.0,0.8932853717026379
170,0.0075,0.15,1100.0,0.0025,0.25,900.0,0.8936279547790339
171,0.0075,0.15,1100.0,0.0025,0.25,1100.0,0.8936279547790339
172,0.0075,0.15,1100.0,0.0075,0.15,900.0,0.8929427886262419
173,0.0075,0.15,1100.0,0.0075,0.15,1100.0,0.8929427886262419
174,0.0075,0.15,1100.0,0.0075,0.25,900.0,0.8932853717026379
175,0.0075,0.15,1100.0,0.0075,0.25,1100.0,0.8932853717026379
176,0.0075,0.25,900.0,0.0025,0.15,900.0,0.894998287084618
177,0.0075,0.25,900.0,0.0025,0.15,1100.0,0.894998287084618
178,0.0075,0.25,900.0,0.0025,0.25,900.0,0.894655704008222
179,0.0075,0.25,900.0,0.0025,0.25,1100.0,0.894655704008222
180,0.0075,0.25,900.0,0.0075,0.15,900.0,0.8931140801644398
181,0.0075,0.25,900.0,0.0075,0.15,1100.0,0.8931140801644398
182,0.0075,0.25,900.0,0.0075,0.25,900.0,0.8931140801644398
183,0.0075,0.25,900.0,0.0075,0.25,1100.0,0.8931140801644398
184,0.0075,0.25,1100.0,0.0025,0.15,900.0,0.894998287084618
185,0.0075,0.25,1100.0,0.0025,0.15,1100.0,0.894998287084618
186,0.0075,0.25,1100.0,0.0025,0.25,900.0,0.894655704008222
187,0.0075,0.25,1100.0,0.0025,0.25,1100.0,0.894655704008222
188,0.0075,0.25,1100.0,0.0075,0.15,900.0,0.8931140801644398
189,0.0075,0.25,1100.0,0.0075,0.15,1100.0,0.8931140801644398
190,0.0075,0.25,1100.0,0.0075,0.25,900.0,0.8931140801644398
191,0.0075,0.25,1100.0,0.0075,0.25,1100.0,0.8931140801644398
192,0.0045,0.175,950.0,0.0045,0.175,950.0,0.893799246317232
193,0.0045,0.175,950.0,0.0045,0.175,1050.0,0.893799246317232
194,0.0045,0.175,950.0,0.0045,0.225,950.0,0.893799246317232
195,0.0045,0.175,950.0,0.0045,0.225,1050.0,0.893799246317232
196,0.0045,0.175,950.0,0.0055,0.175,950.0,0.893456663240836
197,0.0045,0.175,950.0,0.0055,0.175,1050.0,0.893456663240836
198,0.0045,0.175,950.0,0.0055,0.225,950.0,0.893456663240836
199,0.0045,0.175,950.0,0.0055,0.225,1050.0,0.893456663240836
200,0.0045,0.175,1050.0,0.0045,0.175,950.0,0.894998287084618
201,0.0045,0.175,1050.0,0.0045,0.175,1050.0,0.894998287084618
202,0.0045,0.175,1050.0,0.0045,0.225,950.0,0.894998287084618
203,0.0045,0.175,1050.0,0.0045,0.225,1050.0,0.894998287084618
204,0.0045,0.175,1050.0,0.0055,0.175,950.0,0.894655704008222
205,0.0045,0.175,1050.0,0.0055,0.175,1050.0,0.894655704008222
206,0.0045,0.175,1050.0,0.0055,0.225,950.0,0.894655704008222
207,0.0045,0.175,1050.0,0.0055,0.225,1050.0,0.894655704008222
208,0.0045,0.225,950.0,0.0045,0.175,950.0,0.8936279547790339
209,0.0045,0.225,950.0,0.0045,0.175,1050.0,0.8936279547790339
210,0.0045,0.225,950.0,0.0045,0.225,950.0,0.8936279547790339
211,0.0045,0.225,950.0,0.0045,0.225,1050.0,0.8936279547790339
212,0.0045,0.225,950.0,0.0055,0.175,950.0,0.8936279547790339
213,0.0045,0.225,950.0,0.0055,0.175,1050.0,0.8936279547790339
214,0.0045,0.225,950.0,0.0055,0.225,950.0,0.8936279547790339
215,0.0045,0.225,950.0,0.0055,0.225,1050.0,0.8936279547790339
216,0.0045,0.225,1050.0,0.0045,0.175,950.0,0.894655704008222
217,0.0045,0.225,1050.0,0.0045,0.175,1050.0,0.894655704008222
218,0.0045,0.225,1050.0,0.0045,0.225,950.0,0.894655704008222
219,0.0045,0.225,1050.0,0.0045,0.225,1050.0,0.894655704008222
220,0.0045,0.225,1050.0,0.0055,0.175,950.0,0.89482699554642
221,0.0045,0.225,1050.0,0.0055,0.175,1050.0,0.89482699554642
222,0.0045,0.225,1050.0,0.0055,0.225,950.0,0.89482699554642
223,0.0045,0.225,1050.0,0.0055,0.225,1050.0,0.89482699554642
224,0.0055,0.175,950.0,0.0045,0.175,950.0,0.894313120931826
225,0.0055,0.175,950.0,0.0045,0.175,1050.0,0.894313120931826
226,0.0055,0.175,950.0,0.0045,0.225,950.0,0.894313120931826
227,0.0055,0.175,950.0,0.0045,0.225,1050.0,0.894313120931826
228,0.0055,0.175,950.0,0.0055,0.175,950.0,0.8939705378554299
229,0.0055,0.175,950.0,0.0055,0.175,1050.0,0.8939705378554299
230,0.0055,0.175,950.0,0.0055,0.225,950.0,0.8939705378554299
231,0.0055,0.175,950.0,0.0055,0.225,1050.0,0.8939705378554299
232,0.0055,0.175,1050.0,0.0045,0.175,950.0,0.894484412470024
233,0.0055,0.175,1050.0,0.0045,0.175,1050.0,0.894484412470024
234,0.0055,0.175,1050.0,0.0045,0.225,950.0,0.894484412470024
235,0.0055,0.175,1050.0,0.0045,0.225,1050.0,0.894484412470024
236,0.0055,0.175,1050.0,0.0055,0.175,950.0,0.89482699554642
237,0.0055,0.175,1050.0,0.0055,0.175,1050.0,0.89482699554642
238,0.0055,0.175,1050.0,0.0055,0.225,950.0,0.89482699554642
239,0.0055,0.175,1050.0,0.0055,0.225,1050.0,0.89482699554642
240,0.0055,0.225,950.0,0.0045,0.175,950.0,0.894484412470024
241,0.0055,0.225,950.0,0.0045,0.175,1050.0,0.894484412470024
242,0.0055,0.225,950.0,0.0045,0.225,950.0,0.894484412470024
243,0.0055,0.225,950.0,0.0045,0.225,1050.0,0.894484412470024
244,0.0055,0.225,950.0,0.0055,0.175,950.0,0.8932853717026379
245,0.0055,0.225,950.0,0.0055,0.175,1050.0,0.8932853717026379
246,0.0055,0.225,950.0,0.0055,0.225,950.0,0.8932853717026379
247,0.0055,0.225,950.0,0.0055,0.225,1050.0,0.8932853717026379
248,0.0055,0.225,1050.0,0.0045,0.175,950.0,0.894313120931826
249,0.0055,0.225,1050.0,0.0045,0.175,1050.0,0.894313120931826
250,0.0055,0.225,1050.0,0.0045,0.225,950.0,0.894313120931826
251,0.0055,0.225,1050.0,0.0045,0.225,1050.0,0.894313120931826
252,0.0055,0.225,1050.0,0.0055,0.175,950.0,0.894313120931826
253,0.0055,0.225,1050.0,0.0055,0.175,1050.0,0.894313120931826
254,0.0055,0.225,1050.0,0.0055,0.225,950.0,0.894313120931826
