,rmindfs,rmaxdfs,rmaxfts,smindfs,smaxdfs,smaxfts,accuracy
100,0.0,0.1,500.0,0.037500000000000006,0.30000000000000004,300.0,0.7181186021056463
101,0.0,0.1,500.0,0.037500000000000006,0.30000000000000004,975.0,0.7181186021056463
102,0.0,0.1,500.0,0.037500000000000006,0.30000000000000004,1650.0,0.7181186021056463
103,0.0,0.1,500.0,0.037500000000000006,0.30000000000000004,2325.0,0.7181186021056463
104,0.0,0.1,500.0,0.037500000000000006,0.30000000000000004,3000.0,0.7181186021056463
105,0.0,0.1,500.0,0.037500000000000006,0.4,300.0,0.7181186021056463
106,0.0,0.1,500.0,0.037500000000000006,0.4,975.0,0.7181186021056463
107,0.0,0.1,500.0,0.037500000000000006,0.4,1650.0,0.7181186021056463
108,0.0,0.1,500.0,0.037500000000000006,0.4,2325.0,0.7181186021056463
109,0.0,0.1,500.0,0.037500000000000006,0.4,3000.0,0.7181186021056463
110,0.0,0.1,500.0,0.037500000000000006,0.5,300.0,0.7181186021056463
111,0.0,0.1,500.0,0.037500000000000006,0.5,975.0,0.7181186021056463
112,0.0,0.1,500.0,0.037500000000000006,0.5,1650.0,0.7181186021056463
113,0.0,0.1,500.0,0.037500000000000006,0.5,2325.0,0.7181186021056463
114,0.0,0.1,500.0,0.037500000000000006,0.5,3000.0,0.7181186021056463
115,0.0,0.1,500.0,0.037500000000000006,0.6,300.0,0.7181186021056463
116,0.0,0.1,500.0,0.037500000000000006,0.6,975.0,0.7181186021056463
117,0.0,0.1,500.0,0.037500000000000006,0.6,1650.0,0.7181186021056463
118,0.0,0.1,500.0,0.037500000000000006,0.6,2325.0,0.7181186021056463
119,0.0,0.1,500.0,0.037500000000000006,0.6,3000.0,0.7181186021056463
120,0.0,0.1,500.0,0.05,0.1,300.0,0.6441095720629947
121,0.0,0.1,500.0,0.05,0.1,975.0,0.6441095720629947
122,0.0,0.1,500.0,0.05,0.1,1650.0,0.6441095720629947
123,0.0,0.1,500.0,0.05,0.1,2325.0,0.6441095720629947
124,0.0,0.1,500.0,0.05,0.1,3000.0,0.6441095720629947
125,0.0,0.1,500.0,0.05,0.2,300.0,0.6868384489575649
126,0.0,0.1,500.0,0.05,0.2,975.0,0.6868384489575649
127,0.0,0.1,500.0,0.05,0.2,1650.0,0.6868384489575649
128,0.0,0.1,500.0,0.05,0.2,2325.0,0.6868384489575649
129,0.0,0.1,500.0,0.05,0.2,3000.0,0.6868384489575649
130,0.0,0.1,500.0,0.05,0.30000000000000004,300.0,0.6868384489575649
131,0.0,0.1,500.0,0.05,0.30000000000000004,975.0,0.6868384489575649
132,0.0,0.1,500.0,0.05,0.30000000000000004,1650.0,0.6868384489575649
133,0.0,0.1,500.0,0.05,0.30000000000000004,2325.0,0.6868384489575649
134,0.0,0.1,500.0,0.05,0.30000000000000004,3000.0,0.6868384489575649
135,0.0,0.1,500.0,0.05,0.4,300.0,0.6868384489575649
136,0.0,0.1,500.0,0.05,0.4,975.0,0.6868384489575649
137,0.0,0.1,500.0,0.05,0.4,1650.0,0.6868384489575649
138,0.0,0.1,500.0,0.05,0.4,2325.0,0.6868384489575649
139,0.0,0.1,500.0,0.05,0.4,3000.0,0.6868384489575649
140,0.0,0.1,500.0,0.05,0.5,300.0,0.6868384489575649
141,0.0,0.1,500.0,0.05,0.5,975.0,0.6868384489575649
142,0.0,0.1,500.0,0.05,0.5,1650.0,0.6868384489575649
143,0.0,0.1,500.0,0.05,0.5,2325.0,0.6868384489575649
144,0.0,0.1,500.0,0.05,0.5,3000.0,0.6868384489575649
145,0.0,0.1,500.0,0.05,0.6,300.0,0.6868384489575649
146,0.0,0.1,500.0,0.05,0.6,975.0,0.6868384489575649
147,0.0,0.1,500.0,0.05,0.6,1650.0,0.6868384489575649
148,0.0,0.1,500.0,0.05,0.6,2325.0,0.6868384489575649
149,0.0,0.1,500.0,0.05,0.6,3000.0,0.6868384489575649
150,0.0,0.1,1500.0,0.0,0.1,300.0,0.7616240950689113
151,0.0,0.1,1500.0,0.0,0.1,975.0,0.764654323458454
152,0.0,0.1,1500.0,0.0,0.1,1650.0,0.7638409912590367
153,0.0,0.1,1500.0,0.0,0.1,2325.0,0.7639764684493756
154,0.0,0.1,1500.0,0.0,0.1,3000.0,0.7618681029575406
155,0.0,0.1,1500.0,0.0,0.2,300.0,0.7613110930843764
156,0.0,0.1,1500.0,0.0,0.2,975.0,0.7658362984858603
157,0.0,0.1,1500.0,0.0,0.2,1650.0,0.7647603500138864
158,0.0,0.1,1500.0,0.0,0.2,2325.0,0.7636582323860865
159,0.0,0.1,1500.0,0.0,0.2,3000.0,0.7642604694506085
160,0.0,0.1,1500.0,0.0,0.30000000000000004,300.0,0.7613110930843764
161,0.0,0.1,1500.0,0.0,0.30000000000000004,975.0,0.7658362984858603
162,0.0,0.1,1500.0,0.0,0.30000000000000004,1650.0,0.7647603500138864
163,0.0,0.1,1500.0,0.0,0.30000000000000004,2325.0,0.7636582323860865
164,0.0,0.1,1500.0,0.0,0.30000000000000004,3000.0,0.7642604694506085
165,0.0,0.1,1500.0,0.0,0.4,300.0,0.7613110930843764
166,0.0,0.1,1500.0,0.0,0.4,975.0,0.7658362984858603
167,0.0,0.1,1500.0,0.0,0.4,1650.0,0.7647603500138864
168,0.0,0.1,1500.0,0.0,0.4,2325.0,0.7636582323860865
169,0.0,0.1,1500.0,0.0,0.4,3000.0,0.7642604694506085
170,0.0,0.1,1500.0,0.0,0.5,300.0,0.7613110930843764
171,0.0,0.1,1500.0,0.0,0.5,975.0,0.7658362984858603
172,0.0,0.1,1500.0,0.0,0.5,1650.0,0.7647603500138864
173,0.0,0.1,1500.0,0.0,0.5,2325.0,0.7636582323860865
174,0.0,0.1,1500.0,0.0,0.5,3000.0,0.7642604694506085
175,0.0,0.1,1500.0,0.0,0.6,300.0,0.7613110930843764
176,0.0,0.1,1500.0,0.0,0.6,975.0,0.7658362984858603
177,0.0,0.1,1500.0,0.0,0.6,1650.0,0.7647603500138864
178,0.0,0.1,1500.0,0.0,0.6,2325.0,0.7636582323860865
179,0.0,0.1,1500.0,0.0,0.6,3000.0,0.7642604694506085
180,0.0,0.1,1500.0,0.0125,0.1,300.0,0.7504977450070844
181,0.0,0.1,1500.0,0.0125,0.1,975.0,0.7504977450070844
182,0.0,0.1,1500.0,0.0125,0.1,1650.0,0.7504977450070844
183,0.0,0.1,1500.0,0.0125,0.1,2325.0,0.7504977450070844
184,0.0,0.1,1500.0,0.0125,0.1,3000.0,0.7504977450070844
185,0.0,0.1,1500.0,0.0125,0.2,300.0,0.7514374976836772
186,0.0,0.1,1500.0,0.0125,0.2,975.0,0.7514374976836772
187,0.0,0.1,1500.0,0.0125,0.2,1650.0,0.7514374976836772
188,0.0,0.1,1500.0,0.0125,0.2,2325.0,0.7514374976836772
189,0.0,0.1,1500.0,0.0125,0.2,3000.0,0.7514374976836772
190,0.0,0.1,1500.0,0.0125,0.30000000000000004,300.0,0.7514374976836772
191,0.0,0.1,1500.0,0.0125,0.30000000000000004,975.0,0.7514374976836772
192,0.0,0.1,1500.0,0.0125,0.30000000000000004,1650.0,0.7514374976836772
193,0.0,0.1,1500.0,0.0125,0.30000000000000004,2325.0,0.7514374976836772
194,0.0,0.1,1500.0,0.0125,0.30000000000000004,3000.0,0.7514374976836772
195,0.0,0.1,1500.0,0.0125,0.4,300.0,0.7514374976836772
196,0.0,0.1,1500.0,0.0125,0.4,975.0,0.7514374976836772
197,0.0,0.1,1500.0,0.0125,0.4,1650.0,0.7514374976836772
198,0.0,0.1,1500.0,0.0125,0.4,2325.0,0.7514374976836772
199,0.0,0.1,1500.0,0.0125,0.4,3000.0,0.7514374976836772
200,0.0,0.1,1500.0,0.0125,0.5,300.0,0.7514374976836772
201,0.0,0.1,1500.0,0.0125,0.5,975.0,0.7514374976836772
202,0.0,0.1,1500.0,0.0125,0.5,1650.0,0.7514374976836772
203,0.0,0.1,1500.0,0.0125,0.5,2325.0,0.7514374976836772
204,0.0,0.1,1500.0,0.0125,0.5,3000.0,0.7514374976836772
205,0.0,0.1,1500.0,0.0125,0.6,300.0,0.7514374976836772
206,0.0,0.1,1500.0,0.0125,0.6,975.0,0.7514374976836772
207,0.0,0.1,1500.0,0.0125,0.6,1650.0,0.7514374976836772
208,0.0,0.1,1500.0,0.0125,0.6,2325.0,0.7514374976836772
209,0.0,0.1,1500.0,0.0125,0.6,3000.0,0.7514374976836772
210,0.0,0.1,1500.0,0.025,0.1,300.0,0.7415762052064815
211,0.0,0.1,1500.0,0.025,0.1,975.0,0.7415762052064815
212,0.0,0.1,1500.0,0.025,0.1,1650.0,0.7415762052064815
213,0.0,0.1,1500.0,0.025,0.1,2325.0,0.7415762052064815
214,0.0,0.1,1500.0,0.025,0.1,3000.0,0.7415762052064815
215,0.0,0.1,1500.0,0.025,0.2,300.0,0.7412360564126897
216,0.0,0.1,1500.0,0.025,0.2,975.0,0.7412360564126897
217,0.0,0.1,1500.0,0.025,0.2,1650.0,0.7412360564126897
218,0.0,0.1,1500.0,0.025,0.2,2325.0,0.7412360564126897
219,0.0,0.1,1500.0,0.025,0.2,3000.0,0.7412360564126897
220,0.0,0.1,1500.0,0.025,0.30000000000000004,300.0,0.7412360564126897
221,0.0,0.1,1500.0,0.025,0.30000000000000004,975.0,0.7412360564126897
222,0.0,0.1,1500.0,0.025,0.30000000000000004,1650.0,0.7412360564126897
223,0.0,0.1,1500.0,0.025,0.30000000000000004,2325.0,0.7412360564126897
224,0.0,0.1,1500.0,0.025,0.30000000000000004,3000.0,0.7412360564126897
225,0.0,0.1,1500.0,0.025,0.4,300.0,0.7412360564126897
226,0.0,0.1,1500.0,0.025,0.4,975.0,0.7412360564126897
227,0.0,0.1,1500.0,0.025,0.4,1650.0,0.7412360564126897
228,0.0,0.1,1500.0,0.025,0.4,2325.0,0.7412360564126897
229,0.0,0.1,1500.0,0.025,0.4,3000.0,0.7412360564126897
230,0.0,0.1,1500.0,0.025,0.5,300.0,0.7412360564126897
231,0.0,0.1,1500.0,0.025,0.5,975.0,0.7412360564126897
232,0.0,0.1,1500.0,0.025,0.5,1650.0,0.7412360564126897
233,0.0,0.1,1500.0,0.025,0.5,2325.0,0.7412360564126897
234,0.0,0.1,1500.0,0.025,0.5,3000.0,0.7412360564126897
235,0.0,0.1,1500.0,0.025,0.6,300.0,0.7412360564126897
236,0.0,0.1,1500.0,0.025,0.6,975.0,0.7412360564126897
237,0.0,0.1,1500.0,0.025,0.6,1650.0,0.7412360564126897
238,0.0,0.1,1500.0,0.025,0.6,2325.0,0.7412360564126897
239,0.0,0.1,1500.0,0.025,0.6,3000.0,0.7412360564126897
240,0.0,0.1,1500.0,0.037500000000000006,0.1,300.0,0.7204098218730369
241,0.0,0.1,1500.0,0.037500000000000006,0.1,975.0,0.7204098218730369
242,0.0,0.1,1500.0,0.037500000000000006,0.1,1650.0,0.7204098218730369
243,0.0,0.1,1500.0,0.037500000000000006,0.1,2325.0,0.7204098218730369
244,0.0,0.1,1500.0,0.037500000000000006,0.1,3000.0,0.7204098218730369
245,0.0,0.1,1500.0,0.037500000000000006,0.2,300.0,0.7408966659220297
246,0.0,0.1,1500.0,0.037500000000000006,0.2,975.0,0.7408966659220297
247,0.0,0.1,1500.0,0.037500000000000006,0.2,1650.0,0.7408966659220297
248,0.0,0.1,1500.0,0.037500000000000006,0.2,2325.0,0.7408966659220297
249,0.0,0.1,1500.0,0.037500000000000006,0.2,3000.0,0.7408966659220297
250,0.0,0.1,1500.0,0.037500000000000006,0.30000000000000004,300.0,0.7408966659220297
251,0.0,0.1,1500.0,0.037500000000000006,0.30000000000000004,975.0,0.7408966659220297
252,0.0,0.1,1500.0,0.037500000000000006,0.30000000000000004,1650.0,0.7408966659220297
253,0.0,0.1,1500.0,0.037500000000000006,0.30000000000000004,2325.0,0.7408966659220297
254,0.0,0.1,1500.0,0.037500000000000006,0.30000000000000004,3000.0,0.7408966659220297
255,0.0,0.1,1500.0,0.037500000000000006,0.4,300.0,0.7408966659220297
256,0.0,0.1,1500.0,0.037500000000000006,0.4,975.0,0.7408966659220297
257,0.0,0.1,1500.0,0.037500000000000006,0.4,1650.0,0.7408966659220297
258,0.0,0.1,1500.0,0.037500000000000006,0.4,2325.0,0.7408966659220297
259,0.0,0.1,1500.0,0.037500000000000006,0.4,3000.0,0.7408966659220297
260,0.0,0.1,1500.0,0.037500000000000006,0.5,300.0,0.7408966659220297
261,0.0,0.1,1500.0,0.037500000000000006,0.5,975.0,0.7408966659220297
262,0.0,0.1,1500.0,0.037500000000000006,0.5,1650.0,0.7408966659220297
263,0.0,0.1,1500.0,0.037500000000000006,0.5,2325.0,0.7408966659220297
264,0.0,0.1,1500.0,0.037500000000000006,0.5,3000.0,0.7408966659220297
265,0.0,0.1,1500.0,0.037500000000000006,0.6,300.0,0.7408966659220297
266,0.0,0.1,1500.0,0.037500000000000006,0.6,975.0,0.7408966659220297
267,0.0,0.1,1500.0,0.037500000000000006,0.6,1650.0,0.7408966659220297
268,0.0,0.1,1500.0,0.037500000000000006,0.6,2325.0,0.7408966659220297
269,0.0,0.1,1500.0,0.037500000000000006,0.6,3000.0,0.7408966659220297
270,0.0,0.1,1500.0,0.05,0.1,300.0,0.6825631064277131
271,0.0,0.1,1500.0,0.05,0.1,975.0,0.6825631064277131
272,0.0,0.1,1500.0,0.05,0.1,1650.0,0.6825631064277131
273,0.0,0.1,1500.0,0.05,0.1,2325.0,0.6825631064277131
274,0.0,0.1,1500.0,0.05,0.1,3000.0,0.6825631064277131
275,0.0,0.1,1500.0,0.05,0.2,300.0,0.7161335308316847
276,0.0,0.1,1500.0,0.05,0.2,975.0,0.7161335308316847
277,0.0,0.1,1500.0,0.05,0.2,1650.0,0.7161335308316847
278,0.0,0.1,1500.0,0.05,0.2,2325.0,0.7161335308316847
279,0.0,0.1,1500.0,0.05,0.2,3000.0,0.7161335308316847
280,0.0,0.1,1500.0,0.05,0.30000000000000004,300.0,0.7161335308316847
281,0.0,0.1,1500.0,0.05,0.30000000000000004,975.0,0.7161335308316847
282,0.0,0.1,1500.0,0.05,0.30000000000000004,1650.0,0.7161335308316847
283,0.0,0.1,1500.0,0.05,0.30000000000000004,2325.0,0.7161335308316847
284,0.0,0.1,1500.0,0.05,0.30000000000000004,3000.0,0.7161335308316847
285,0.0,0.1,1500.0,0.05,0.4,300.0,0.7161335308316847
286,0.0,0.1,1500.0,0.05,0.4,975.0,0.7161335308316847
287,0.0,0.1,1500.0,0.05,0.4,1650.0,0.7161335308316847
288,0.0,0.1,1500.0,0.05,0.4,2325.0,0.7161335308316847
289,0.0,0.1,1500.0,0.05,0.4,3000.0,0.7161335308316847
290,0.0,0.1,1500.0,0.05,0.5,300.0,0.7161335308316847
291,0.0,0.1,1500.0,0.05,0.5,975.0,0.7161335308316847
292,0.0,0.1,1500.0,0.05,0.5,1650.0,0.7161335308316847
293,0.0,0.1,1500.0,0.05,0.5,2325.0,0.7161335308316847
294,0.0,0.1,1500.0,0.05,0.5,3000.0,0.7161335308316847
295,0.0,0.1,1500.0,0.05,0.6,300.0,0.7161335308316847
296,0.0,0.1,1500.0,0.05,0.6,975.0,0.7161335308316847
297,0.0,0.1,1500.0,0.05,0.6,1650.0,0.7161335308316847
298,0.0,0.1,1500.0,0.05,0.6,2325.0,0.7161335308316847
299,0.0,0.1,1500.0,0.05,0.6,3000.0,0.7161335308316847
300,0.0,0.1,2500.0,0.0,0.1,300.0,0.7599433756402223
301,0.0,0.1,2500.0,0.0,0.1,975.0,0.7632492837794554
302,0.0,0.1,2500.0,0.0,0.1,1650.0,0.7617252228764902
303,0.0,0.1,2500.0,0.0,0.1,2325.0,0.7639453023381538
304,0.0,0.1,2500.0,0.0,0.1,3000.0,0.7623678568971495
305,0.0,0.1,2500.0,0.0,0.2,300.0,0.7591418190560061
306,0.0,0.1,2500.0,0.0,0.2,975.0,0.7636008713984775
307,0.0,0.1,2500.0,0.0,0.2,1650.0,0.7628596418117448
308,0.0,0.1,2500.0,0.0,0.2,2325.0,0.7643801085961713
309,0.0,0.1,2500.0,0.0,0.2,3000.0,0.7643360912659428
310,0.0,0.1,2500.0,0.0,0.30000000000000004,300.0,0.7591418190560061
311,0.0,0.1,2500.0,0.0,0.30000000000000004,975.0,0.7636008713984775
312,0.0,0.1,2500.0,0.0,0.30000000000000004,1650.0,0.7628596418117448
313,0.0,0.1,2500.0,0.0,0.30000000000000004,2325.0,0.7643801085961713
314,0.0,0.1,2500.0,0.0,0.30000000000000004,3000.0,0.7643360912659428
315,0.0,0.1,2500.0,0.0,0.4,300.0,0.7591418190560061
316,0.0,0.1,2500.0,0.0,0.4,975.0,0.7636008713984775
317,0.0,0.1,2500.0,0.0,0.4,1650.0,0.7628596418117448
318,0.0,0.1,2500.0,0.0,0.4,2325.0,0.7643801085961713
319,0.0,0.1,2500.0,0.0,0.4,3000.0,0.7643360912659428
320,0.0,0.1,2500.0,0.0,0.5,300.0,0.7591418190560061
321,0.0,0.1,2500.0,0.0,0.5,975.0,0.7636008713984775
322,0.0,0.1,2500.0,0.0,0.5,1650.0,0.7628596418117448
323,0.0,0.1,2500.0,0.0,0.5,2325.0,0.7643801085961713
324,0.0,0.1,2500.0,0.0,0.5,3000.0,0.7643360912659428
325,0.0,0.1,2500.0,0.0,0.6,300.0,0.7591418190560061
326,0.0,0.1,2500.0,0.0,0.6,975.0,0.7636008713984775
327,0.0,0.1,2500.0,0.0,0.6,1650.0,0.7628596418117448
328,0.0,0.1,2500.0,0.0,0.6,2325.0,0.7643801085961713
329,0.0,0.1,2500.0,0.0,0.6,3000.0,0.7643360912659428
330,0.0,0.1,2500.0,0.0125,0.1,300.0,0.7482806343511693
331,0.0,0.1,2500.0,0.0125,0.1,975.0,0.7482806343511693
332,0.0,0.1,2500.0,0.0125,0.1,1650.0,0.7482806343511693
333,0.0,0.1,2500.0,0.0125,0.1,2325.0,0.7482806343511693
334,0.0,0.1,2500.0,0.0125,0.1,3000.0,0.7482806343511693
335,0.0,0.1,2500.0,0.0125,0.2,300.0,0.7493905199956519
336,0.0,0.1,2500.0,0.0125,0.2,975.0,0.7493905199956519
337,0.0,0.1,2500.0,0.0125,0.2,1650.0,0.7493905199956519
338,0.0,0.1,2500.0,0.0125,0.2,2325.0,0.7493905199956519
339,0.0,0.1,2500.0,0.0125,0.2,3000.0,0.7493905199956519
340,0.0,0.1,2500.0,0.0125,0.30000000000000004,300.0,0.7493905199956519
341,0.0,0.1,2500.0,0.0125,0.30000000000000004,975.0,0.7493905199956519
342,0.0,0.1,2500.0,0.0125,0.30000000000000004,1650.0,0.7493905199956519
343,0.0,0.1,2500.0,0.0125,0.30000000000000004,2325.0,0.7493905199956519
344,0.0,0.1,2500.0,0.0125,0.30000000000000004,3000.0,0.7493905199956519
345,0.0,0.1,2500.0,0.0125,0.4,300.0,0.7493905199956519
346,0.0,0.1,2500.0,0.0125,0.4,975.0,0.7493905199956519
347,0.0,0.1,2500.0,0.0125,0.4,1650.0,0.7493905199956519
348,0.0,0.1,2500.0,0.0125,0.4,2325.0,0.7493905199956519
349,0.0,0.1,2500.0,0.0125,0.4,3000.0,0.7493905199956519
350,0.0,0.1,2500.0,0.0125,0.5,300.0,0.7493905199956519
351,0.0,0.1,2500.0,0.0125,0.5,975.0,0.7493905199956519
352,0.0,0.1,2500.0,0.0125,0.5,1650.0,0.7493905199956519
353,0.0,0.1,2500.0,0.0125,0.5,2325.0,0.7493905199956519
354,0.0,0.1,2500.0,0.0125,0.5,3000.0,0.7493905199956519
355,0.0,0.1,2500.0,0.0125,0.6,300.0,0.7493905199956519
356,0.0,0.1,2500.0,0.0125,0.6,975.0,0.7493905199956519
357,0.0,0.1,2500.0,0.0125,0.6,1650.0,0.7493905199956519
358,0.0,0.1,2500.0,0.0125,0.6,2325.0,0.7493905199956519
359,0.0,0.1,2500.0,0.0125,0.6,3000.0,0.7493905199956519
360,0.0,0.1,2500.0,0.025,0.1,300.0,0.7398037760797035
361,0.0,0.1,2500.0,0.025,0.1,975.0,0.7398037760797035
362,0.0,0.1,2500.0,0.025,0.1,1650.0,0.7398037760797035
363,0.0,0.1,2500.0,0.025,0.1,2325.0,0.7398037760797035
